wo,coord_focal,cliente,plataforma,proposta_comercial,id_ticket_req,po_contrato,draft_codigo,data_draft,doc,num_doc,data_doc,escopo,faturado_por,exterior_com_iss,vl_bruto,cofins_3,csll_1,inss_11,irpj_15,pis_065,iss_retido,total_retido,vl_liquido,cofins_76,csll_288,icms_20,irpj_48,pis_165,iss_pagar,total_a_pagar,vencimento,status,data_envio_cliente,obs,data_pgto,data_inicio,data_fim,focal,prev_fat,prev_pag
3302,GR,Transocean,P10.000,Contrato,,PO 18900009316_1,5303,2025-12-09,NFSe,1735,2026-02-24,SERVIÇO,Macaé,0,169880.10,5096.40,1698.80,,2548.20,1104.22,3397.60,13845.23,156034.87,7814.48,3193.75,,5606.04,1698.80,5096.40,23409.48,2026-03-26,Aguardando Pagamento,,,,2025-12-01,2025-12-31,DT,2026-02-24,2026-03-26
3810,MS,Etesco,Takatsugu J,QT-3701 Rev3,,FIXO,5474,2026-01-28,FAT. LOC.,1070,2026-02-24,LOCAÇÃO,Macaé,0,37590.24,,,,,,,,37590.24,2856.86,1082.60,,1804.33,620.24,,6364.03,2026-03-26,Aguardando Pagamento,2026-02-24,,,2026-02-08,2026-02-22,VC,2026-02-24,2026-03-26
3660,#N/A,Valaris,DS - 17,QT-5333 Rev.0,,PO 107337_0,5517,2026-02-20,NFSe,,,SERVIÇO,,0,65530.00,1965.90,655.30,,982.95,425.94,,4030.09,61499.90,3014.38,1231.96,,2162.49,655.30,3276.50,10340.63,,Aguardando Resposta do Cliente,2026-03-05,previa ok - aguardando conf coordenador,,2026-01-30,2026-02-12,,,
3660,#N/A,Valaris,DS - 17,QT-5333 Rev.0,,PO 107337_0,5517,2026-02-20,FAT. LOC.,,,LOCAÇÃO,,0,17960.00,,,,,,,,17960.00,1364.96,517.25,,862.08,296.34,,3040.63,,Aguardando Resposta do Cliente,2026-03-05,previa ok - aguardando conf coordenador,,2026-01-30,2026-02-12,,,
3457,AJ,Foresea,Norbe 6,QT-4940 Rev0,ID 68470,PO1365993,5396,2026-01-13,NFSe,,,SERVIÇO,,0,224223.58,6726.71,2242.24,,3363.35,1457.45,,13789.75,210433.83,10314.28,4215.40,,7399.38,2242.24,11211.18,35382.48,,Aguardando Resposta do Cliente,,previa ok - 2 embarques juntos,,2026-01-02,2026-02-13,VC,2026-03-06,2026-05-05
3810,MS,Etesco,Takatsugu J,QT-3701 Rev3,,FIXO,5474,2026-01-28,NFSe,1737,2026-02-24,SERVIÇO,Macaé,0,62244.30,1867.33,622.44,6846.87,933.66,404.59,1244.89,11919.78,50324.52,2863.24,1170.19,,2054.06,622.44,1867.33,8577.26,2026-03-26,Aguardando Pagamento,2026-02-24,stand by,,2026-02-08,2026-02-22,VC,2026-02-24,2026-03-26
3437,AS,Ventura,Victoria,QT-4751 Rev.2,#3706,PO 25001579 OJ_0,5491,2026-03-02,NFSe,,,SERVIÇO,,0,39520.00,1185.60,395.20,,592.80,256.88,,2430.48,37089.52,1817.92,742.98,,1304.16,395.20,1976.00,6236.26,,Aguardando Resposta do Cliente,2026-03-02,Relatório de Engenharia - previa ok,,2026-02-01,2026-02-28,DT,2026-03-12,2026-04-13
3436,AS,Ventura,Carolina,QT-4750 Rev.2,#3705,PO 25001557 OJ_2,5490,2026-03-02,NFSe,,,SERVIÇO,,0,39520.00,1185.60,395.20,,592.80,256.88,,2430.48,37089.52,1817.92,742.98,,1304.16,395.20,1976.00,6236.26,,Aguardando Resposta do Cliente,2026-03-02,Relatório de Engenharia - previa ok,,2026-02-01,2026-02-28,DT,2026-03-12,2026-04-13
3445,,Helix,SH2,QT-4912 Rev0,,,5488,2026-03-02,NFSe,,,SERVIÇO,,0,22800.00,684.00,228.00,,342.00,148.20,,1402.20,21397.80,1048.80,428.64,,752.40,228.00,1140.00,3597.84,,Aguardando Relatório,,Relatório de Engenharia - previa ok,,2026-02-01,2026-02-28,,,
3543,,Helix,SH1,QT-4912 Rev.0,,,5487,2026-03-02,NFSe,,,SERVIÇO,,0,22800.00,684.00,228.00,,342.00,148.20,,1402.20,21397.80,1048.80,428.64,,752.40,228.00,1140.00,3597.84,,Aguardando Relatório,,Relatório de Engenharia - previa ok,,2026-02-01,2026-02-28,,,
3577,AS,Constellation,Base,QT-5080 Rev 0,,SPC000036652,5486,2026-03-02,NFSe,1744,2026-03-04,SERVIÇO,Macaé,0,23239.20,697.18,232.39,,348.59,151.05,,1429.21,21809.99,1069.00,436.90,,766.89,232.39,1161.96,3667.15,2026-04-18,Aguardando Pagamento,2026-03-02,previa ok,,2026-02-01,2026-02-28,DT,2026-03-04,2026-04-20
3428,,Helix,SH2,QT-4897 Rev1,,,5518,2026-02-20,NFSe,,,SERVIÇO,,0,70272.00,2108.16,702.72,,1054.08,456.77,,4321.73,65950.27,3232.51,1321.11,,2318.98,702.72,3513.60,11088.92,,Aguardando Resposta do Cliente,2026-02-20,previa ok,,2026-02-03,2026-02-14,,,
3428,,Helix,SH2,QT-4897 Rev1,,,5518,2026-02-20,FAT. LOC.,,,LOCAÇÃO,,0,7402.56,,,,,,,,7402.56,562.59,213.19,,355.32,122.14,,1253.25,,Aguardando Resposta do Cliente,2026-02-20,previa ok,,2026-02-03,2026-02-14,,,
3811,#N/A,Foresea,Norbe VI,,ID 68689,PO1374768,5530,2026-03-01,NFSe,1741,2026-03-02,SERVIÇO,Macae,0,173780.72,5213.42,1737.81,,2606.71,1129.57,,10687.51,163093.21,7993.91,3267.08,,5734.76,1737.81,8689.04,27422.60,2026-04-01,Aguardando Pagamento,2026-03-02,prévia ok,,2026-02-01,2026-02-28,,2026-03-02,2026-04-01
3228,AJ,Foresea,Norbe IX,QT-4525 Rev.0,,,,,NFSe,,,SERVIÇO,,0,87698.10,2630.94,,,,,,,87698.10,,,,,,,,,cancelado,,,,2026-02-01,2026-02-15,,2026-03-06,2026-03-06
3228,AJ,Foresea,Norbe IX,QT-4525 Rev.0,,,,,FAT. LOC.,,,LOCAÇÃO,,0,14064.60,,,,,,,,14064.60,,,,,,,,,cancelado,,,,2026-02-01,2026-02-15,,2026-03-06,2026-03-06
3480,AS,Seadrill,West Jupiter,QT-4857 Rev0,#6853,PO 702042555_0,5246,2025-11-21,NFSe,20,2026-02-25,SERVIÇO,Rio,0,16250.00,487.50,162.50,,243.75,105.62,,999.38,15250.62,747.50,305.50,,536.25,162.50,812.50,2564.25,2026-03-27,Gerência,2025-12-19,Projeto de Engenharia,,2025-11-01,2025-11-30,RS,,
3359,AS,Seadrill,West Jupiter,QT-4730 Rev.1,#6533,PO 702047631-1,5244,2025-11-21,NFSe,19,2026-02-25,SERVIÇO,Rio,0,377725.00,11331.75,3777.25,,5665.88,2455.21,,23230.09,354494.91,17375.35,7101.23,,12464.92,3777.25,18886.25,59605.00,2026-03-27,Aguardando Pagamento,2025-12-01,previa ok,,2025-11-01,2025-11-30,RS,2026-02-25,2026-03-27
3572,VR,PRIO,Peregrino A,QT-5306 REV 0,,,5521,2026-02-23,NFSe,,,SERVIÇO,,0,412607.38,12378.22,4126.07,,6189.11,2681.95,,25375.35,387232.03,18979.94,7757.02,,13616.04,4126.07,20630.37,65109.44,,Aguardando Inf. Interna,,Prévia Ok,,2026-02-01,2026-02-28,DT,,
3572,VR,PRIO,Peregrino A,QT-5306 REV 0,,,5521,2026-02-23,FAT. LOC.,,,LOCAÇÃO,,0,122119.72,,,,,,,,122119.72,9281.10,3517.05,,5861.75,2014.98,,20674.87,,Aguardando Inf. Interna,,Prévia Ok,,2026-02-01,2026-02-28,DT,,
3436,AS,Ventura,Carolina,QT-4750 Rev.2,#3709,PO 25001557 OJ_2,5539,2026-03-02,NFSe,,,SERVIÇO,,0,162566.80,4877.00,1625.67,,2438.50,1056.68,,9997.86,152568.94,7478.07,3056.26,,5364.70,1625.67,8128.34,25653.04,,Aguardando Resposta do Cliente,2026-03-02,previa ok,,2026-02-01,2026-02-28,DT,2026-03-12,2026-04-13
3436,AS,Ventura,Carolina,QT-4750 Rev.2,#3710,PO 25001557 OJ_2,5539,2026-03-02,FAT. LOC.,,,LOCAÇÃO,,0,15960.00,,,,,,,,15960.00,1212.96,459.65,,766.08,263.34,,2702.03,,Aguardando Resposta do Cliente,2026-03-02,previa ok,,2026-02-01,2026-02-28,DT,2026-03-12,2026-04-13
3437,AS,Ventura,Victoria,QT-4751 Rev.2,#3754,PO 25001579 OJ_0,5540,2026-03-02,NFSe,,,SERVIÇO,,0,169143.60,5074.31,1691.44,,2537.15,1099.43,,10402.33,158741.27,7780.61,3179.90,,5581.74,1691.44,8457.18,26690.86,,Aguardando Resposta do Cliente,,Prévia Ok - aguardando conf,,2026-02-01,2026-02-28,DT,2026-03-12,2026-04-13
3437,AS,Ventura,Victoria,QT-4751 Rev.2,#3755,PO 25001579 OJ_0,5540,2026-03-02,FAT. LOC.,,,LOCAÇÃO,,0,15960.00,,,,,,,,15960.00,1212.96,459.65,,766.08,263.34,,2702.03,,Aguardando Resposta do Cliente,,Prévia Ok - aguardando conf,,2026-02-01,2026-02-28,DT,2026-03-12,2026-04-13
3583,AS,Ventura,Carolina,QT 5137 Rev0,,25003203 OJ_0,,,NFSe,,,SERVIÇO,,0,89832.00,2694.96,898.32,,1347.48,583.91,,5524.67,84307.33,4132.27,1688.84,,2964.46,898.32,4491.60,14175.49,,cancelado,,,,2026-02-01,2026-02-14,DT,2026-03-06,2026-04-06
3583,AS,Ventura,Carolina,QT 5137 Rev0,,25003203 OJ_0,,,FAT. LOC.,,,LOCAÇÃO,,0,8400.00,,,,,,,,8400.00,638.40,241.92,,403.20,138.60,,1422.12,,cancelado,,,,2026-02-01,2026-02-14,DT,2026-03-06,2026-04-06
3812,#N/A,Foresea,Norbe IX,,ID 68877,PO1371861,5535,,NFSe,,,SERVIÇO,,0,173780.72,5213.42,1737.81,,2606.71,1129.57,,10687.51,163093.21,7993.91,3267.08,,5734.76,1737.81,8689.04,27422.60,,Aguardando Resposta do Cliente,2026-03-04,previa ok,,2026-02-01,2026-02-28,,,
3813,#N/A,Foresea,ODN1,,ID 68773,PO1373180,5551,2026-03-01,NFSe,,,SERVIÇO,,0,173780.72,5213.42,1737.81,,2606.71,1129.57,,10687.51,163093.21,7993.91,3267.08,,5734.76,1737.81,8689.04,27422.60,,Aguardando Resposta do Cliente,2026-03-03,prévia ok,,2026-02-01,2026-02-28,,,
3814,AS,Ventura,Victoria,QT- 3610 Rev.1,#3700,PO 25001743,5556,2026-03-02,NFSe,,,SERVIÇO,,0,69100.69,2073.02,691.01,,1036.51,449.15,,4249.69,64851.00,3178.63,1299.09,,2280.32,691.01,3455.03,10904.09,,Aguardando Resposta do Cliente,2026-03-02,previa ok,,2026-02-01,2026-02-13,DT,2026-03-12,2026-04-13
3815,AS,Ventura,Carolina,QT- 3610 Rev.1,#3722,PO 25001746,5557,2026-03-02,NFSe,,,SERVIÇO,,0,162420.00,4872.60,1624.20,,2436.30,1055.73,,9988.83,152431.17,7471.32,3053.50,,5359.86,1624.20,8121.00,25629.88,,Aguardando Resposta do Cliente,2026-03-03,previa ok,,2026-02-01,2026-02-28,DT,2026-03-12,2026-04-13
3800,GR,Transocean,Deepwater Corcovado,Contrato,Linha 3,PO 18600010974,5502,2026-02-12,NFSe,1749,2026-03-05,SERVIÇO,Macaé,0,172448.95,5173.47,1724.49,,2586.73,1120.92,3448.98,14054.59,158394.36,7932.65,3242.04,,5690.82,1724.49,5173.47,23763.46,2026-04-04,Aguardando Pagamento,2026-03-02,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3800,GR,Transocean,Deepwater Corcovado,Contrato,Linha 4,PO 18600010974,5502,2026-02-12,FAT. LOC.,1078,2026-03-05,LOCAÇÃO,Macaé,0,23891.51,,,,,,,,23891.51,1815.75,688.08,,1146.79,394.21,,4044.83,2026-04-04,Aguardando Pagamento,2026-03-02,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3801,GR,Transocean,Deepwater Mykonos,Contrato,Linha 3,PO 18500009529,5503,2026-02-12,NFSe,1750,2026-03-05,SERVIÇO,Macaé,0,172448.95,5173.47,1724.49,,2586.73,1120.92,3448.98,14054.59,158394.36,7932.65,3242.04,,5690.82,1724.49,5173.47,23763.47,2026-04-04,Aguardando Pagamento,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3801,GR,Transocean,Deepwater Mykonos,Contrato,Linha 4,PO 18500009529,5503,2026-02-12,FAT. LOC.,1079,2026-03-05,LOCAÇÃO,Macaé,0,23891.51,,,,,,,,23891.51,1815.75,688.08,,1146.79,394.21,,4044.83,2026-04-04,Aguardando Pagamento,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3802,GR,Transocean,Deepwater P10K,Contrato,,PO 18900013233,5504,2026-02-12,NFSe,,,SERVIÇO,,0,177405.23,5322.16,1774.05,19514.58,2661.08,1153.13,,30425.00,146980.23,8160.64,3335.22,,5854.37,1774.05,8870.26,27994.55,,Aguardando Ajuste da PO,2026-03-02,cobrando standby dentro da fixa,,2026-02-01,2026-02-28,DT,2026-05-01,2026-06-01
3802,GR,Transocean,Deepwater P10K,Contrato,,PO 18900013233,5504,2026-02-12,FAT. LOC.,,,LOCAÇÃO,,0,23891.51,,,,,,,,23891.51,1815.75,688.08,,1146.79,394.21,,4044.83,,Aguardando Ajuste da PO,2026-03-02,cobrando standby dentro da fixa,,2026-02-01,2026-02-28,DT,2026-05-01,2026-06-01
3803,GR,Transocean,Deepwater KG2,Contrato,Linha 3,PO 18700011038_0,5505,2026-02-12,NFSe,1752,2026-03-05,SERVIÇO,Macaé,0,172448.95,5173.47,1724.49,,2586.73,1120.92,3448.98,14054.59,158394.36,7932.65,3242.04,,5690.82,1724.49,5173.47,23763.47,2026-04-04,Aguardando Pagamento,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3803,GR,Transocean,Deepwater KG2,Contrato,Linha 4,PO 18700011038_0,5505,2026-02-12,FAT. LOC.,1076,2026-03-05,LOCAÇÃO,Macaé,0,23891.51,,,,,,,,23891.51,1815.75,688.08,,1146.79,394.21,,4044.83,2026-04-04,Aguardando Pagamento,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3804,GR,Transocean,Deepwater Orion,Contrato,Linha 3,PO 20100005319,5506,2026-02-12,NFSe,1753,2026-03-05,SERVIÇO,Macaé,0,172448.95,5173.47,1724.49,,2586.73,1120.92,3448.98,14054.59,158394.36,7932.65,3242.04,,5690.82,1724.49,5173.47,23763.47,2026-04-04,Aguardando Pagamento,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3804,GR,Transocean,Deepwater Orion,Contrato,Linha 4,PO 20100005319,5506,2026-02-12,FAT. LOC.,1080,2026-03-05,LOCAÇÃO,Macaé,0,23891.51,,,,,,,,23891.51,1815.75,688.08,,1146.79,394.21,,4044.83,2026-04-04,Aguardando Pagamento,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3805,GR,Transocean,Deepwater Aquila,Contrato,Linha 4,PO 22700005680,5507,2026-02-12,NFSe,1754,2026-03-05,SERVIÇO,Macaé,0,172448.95,5173.47,1724.49,,2586.73,1120.92,3448.98,14054.59,158394.36,7932.65,3242.04,,5690.82,1724.49,5173.47,23763.47,2026-04-04,Aguardando Pagamento,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3805,GR,Transocean,Deepwater Aquila,Contrato,Linha 3,PO 22700005680,5507,2026-02-12,FAT. LOC.,1081,2026-03-05,LOCAÇÃO,Macaé,0,23891.51,,,,,,,,23891.51,1815.75,688.08,,1146.79,394.21,,4044.83,2026-04-04,Aguardando Pagamento,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3486,GR,Transocean,Orion,QT-4964 Rev1,,20100005509,5498,2026-02-12,NFSe,,,SERVIÇO,,0,237116.01,7113.48,2371.16,,3556.74,1541.25,,14582.63,222533.38,10907.34,4457.78,,7824.83,2371.16,11855.80,37416.91,,Aguardando Resposta do Cliente,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-06,2026-04-06
3486,GR,Transocean,Orion,QT-4964 Rev1,,20100005509,5498,2026-02-12,FAT. LOC.,,,LOCAÇÃO,,0,22259.81,,,,,,,,22259.81,1691.75,641.08,,1068.47,367.29,,3768.59,,Aguardando Resposta do Cliente,2026-03-04,,,2026-02-01,2026-02-28,DT,2026-03-06,2026-04-06
3487,GR,Transocean,Aquila,QT-4964 Rev1,,PO 22700006027,5499,2026-02-12,NFSe,,,SERVIÇO,,0,143001.69,4290.05,1430.02,,2145.03,929.51,,8794.60,134207.09,6578.08,2688.43,,4719.06,1430.02,7150.08,22565.67,,Aguardando Resposta do Cliente,2026-03-03,,,2026-02-14,2026-02-28,DT,2026-03-06,2026-04-06
3487,GR,Transocean,Aquila,QT-4964 Rev1,,PO 22700006027,5499,2026-02-12,FAT. LOC.,,,LOCAÇÃO,,0,22259.81,,,,,,,,22259.81,1691.75,641.08,,1068.47,367.29,,3768.59,,Aguardando Resposta do Cliente,2026-03-03,,,2026-02-14,2026-02-28,DT,2026-03-06,2026-04-06
3490,GR,Transocean,P10.000,QT-4964 Rev0,,Piping,5500,2026-02-12,NFSe,,,SERVIÇO,,0,238867.97,7166.04,2388.68,,3583.02,1552.64,,14690.38,224177.59,10987.93,4490.72,,7882.64,2388.68,11943.40,37693.37,,Aguardando Resposta do Cliente,2026-03-03,,,2026-02-01,2026-02-28,DT,2026-03-06,2026-04-06
3490,GR,Transocean,P10.000,QT-4964 Rev0,,Piping,5500,2026-02-12,FAT. LOC.,,,LOCAÇÃO,,0,22259.81,,,,,,,,22259.81,1691.75,641.08,,1068.47,367.29,,3768.59,,Aguardando Resposta do Cliente,2026-03-03,,,2026-02-01,2026-02-28,DT,2026-03-06,2026-04-06
3491,GR,Transocean,Deepwater Corcovado,QT-4964 Rev0,"Linhas 1, 2 e 4",PO 18600011114_1,5501,2026-02-12,NFSe,1748,2026-03-05,SERVIÇO,Macaé,0,238133.10,7143.99,2381.33,,3572.00,1547.87,4762.66,19407.85,218725.25,10954.12,4476.90,,7858.39,2381.33,7143.99,32814.74,2026-04-04,Aguardando Pagamento,2026-03-03,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3491,GR,Transocean,Deepwater Corcovado,QT-4964 Rev0,Linha 3,PO 18600011114_1,5501,2026-02-12,FAT. LOC.,1077,2026-03-05,LOCAÇÃO,Macaé,0,22259.81,,,,,,,,22259.81,1691.75,641.08,,1068.47,367.29,,3768.59,2026-04-04,Aguardando Pagamento,2026-03-03,,,2026-02-01,2026-02-28,DT,2026-03-05,2026-04-06
3324,AS,Seadrill,West Carina,QT-4662 Rev.2,,FIXO,5493,2026-02-11,NFSe,,,SERVIÇO,,0,435464.00,13063.92,4354.64,,6531.96,2830.52,,26781.04,408682.96,20031.34,8186.72,,14370.31,4354.64,21773.20,68716.22,,Gerência,2026-03-03,Previa ok,,2026-02-01,2026-02-28,RS,,
3324,AS,Seadrill,West Carina,QT-4662 Rev.2,,FIXO,5493,2026-02-11,FAT. LOC.,,,LOCAÇÃO,,0,45920.00,,,,,,,,45920.00,3489.92,1322.50,,2204.16,757.68,,7774.26,,Gerência,2026-03-03,Previa ok,,2026-02-01,2026-02-28,RS,,
3341,AS,Seadrill,West Tellus,QT-4693 Rev.3,,FIXO,5509,2026-02-12,NFSe,,,SERVIÇO,,0,181122.00,5433.66,1811.22,,2716.83,1177.29,,11139.00,169983.00,8331.61,3405.09,,5977.03,1811.22,9056.10,28581.05,,Aguardando PO,2026-02-27,previa ok,,2026-02-01,2026-02-24,RS,2026-05-01,2026-06-01
3341,AS,Seadrill,West Tellus,QT-4693 Rev.3,,FIXO,5509,2026-02-12,FAT. LOC.,,,LOCAÇÃO,,0,57120.00,,,,,,,,57120.00,4341.12,1645.06,,2741.76,942.48,,9670.42,,Aguardando PO,2026-02-27,previa ok,,2026-02-01,2026-02-24,RS,2026-05-01,2026-06-01
3359,AS,Seadrill,West Jupiter,QT-4730 Rev.1,#7777,PO BRA70201001285,5494,2026-02-11,NFSe,,,SERVIÇO,,0,648064.00,19441.92,6480.64,,9720.96,4212.42,,39855.94,608208.06,29810.94,12183.60,,21386.11,6480.64,32403.20,102264.50,,Gerência,2026-03-03,Previa ok,,2026-02-01,2026-02-28,RS,,
3359,AS,Seadrill,West Jupiter,QT-4730 Rev.1,#7778,PO BRA70201001285,5494,2026-02-11,FAT. LOC.,,,LOCAÇÃO,,0,135832.80,,,,,,,,135832.80,10323.29,3911.98,,6519.97,2241.24,,22996.49,,Gerência,2026-03-03,Previo ok,,2026-02-01,2026-02-28,RS,,
3807,AS,Constellation,Amaralina Star,QT- 3380 Rev.2,,PO SPC000040297,5533,2026-02-25,NFSe,,,SERVIÇO,,0,160582.19,4817.47,1605.82,17664.04,2408.73,1043.78,,27539.85,133042.34,7386.78,3018.95,,5299.21,1605.82,8029.11,25339.87,,Enviar NF,2026-03-02,previa ok,,2026-02-01,2026-02-28,DT,2026-03-05,1900-01-02
3807,AS,Constellation,Amaralina Star,QT- 3380 Rev.2,,,5558,2026-03-02,NFSe,,,SERVIÇO,,0,28956.00,868.68,289.56,3185.16,434.34,188.21,,4965.95,23990.05,1331.98,544.37,,955.55,289.56,1447.80,4569.26,,Enviar NF,2026-03-02,day trip fixo,,2026-02-01,2026-02-21,DT,2026-03-05,1900-01-02
3809,AS,Constellation,Admarine 511,QT- 5115 Rev.1,,FIXO,5537,2026-02-25,NFSe,,,SERVIÇO,,0,187766.25,5632.99,1877.66,20654.29,2816.49,1220.48,,32201.91,155564.34,8637.25,3530.01,,6196.29,1877.66,9388.31,29629.51,,Aguardando Documentação,,previa ok,,2026-02-01,2026-02-28,DT,2026-04-01,2026-05-18
3528,GR,Transocean,Mykonos,QT-4964 Rev.0,,PO 18500007804_,5545,2026-02-25,NFSe,,,SERVIÇO,Macaé,0,33000.00,990.00,330.00,,495.00,214.50,660.00,2689.50,30310.50,1518.00,620.40,,1089.00,330.00,990.00,4547.40,,Cancelado,,Relatório de Engenharia - Cobrado na DI 5519,,2026-02-01,2026-02-28,DT,2026-03-06,2026-04-06
3530,GR,Transocean,KG2,QT-4964 Rev.0,,PO 18700011159_,5546,,NFSe,,,SERVIÇO,Macaé,0,33000.00,990.00,330.00,,495.00,214.50,660.00,2689.50,30310.50,1518.00,620.40,,1089.00,330.00,990.00,4547.40,,Aguardando Documentação,,Relatório de Engenharia,,2026-02-01,2026-02-28,DT,2026-03-13,2026-04-13
3415,MS,Modec,FPSO Bacalhau,QT-4874 Rev0,,,5522,,NFSe,,,SERVIÇO,,0,106177.06,3185.31,1061.77,,1592.66,690.15,,6529.89,99647.17,4884.14,1996.13,,3503.84,1061.77,5308.85,16754.74,,Aguardando Inf. Interna,,Aguardando finalizar campanha e relatório final para cobrarmos o nº de itens que ultrapassaram a quantidade contratada,,2026-02-07,2026-02-20,PN,2026-03-06,2026-04-20
3415,MS,Modec,FPSO Bacalhau,QT-4874 Rev0,,,5512,2026-02-12,NFSe,,,SERVIÇO,,0,137184.52,4115.54,1371.85,,2057.77,891.70,,8436.85,128747.67,6310.49,2579.07,,4527.09,1371.85,6859.23,21647.72,,Aguardando Inf. Interna,,Aguardando finalizar campanha e relatório final para cobrarmos o nº de itens que ultrapassaram a quantidade contratada,,2026-01-24,2026-02-12,PN,2026-03-06,2026-04-20
3597,AS,Constellation,Amaralina Star,QT-4852 Rev.4,BM 4,PO SPC000027682,5508,2026-02-12,NFSe,1745,2026-03-04,SERVIÇO,Macaé,0,164293.02,4928.79,1642.93,,2464.40,1067.90,,10104.02,154189.00,7557.48,3088.71,,5421.67,1642.93,8214.65,25925.44,2026-04-18,Aguardando Pagamento,2026-03-03,DOCAGEM - previa ok,,2026-02-05,2026-02-14,DT,2026-03-04,2026-04-20
3598,AS,Constellation,Amaralina Star,QT-5176 Rev.1,BM 4,PO SPC000027680,5515,2026-02-13,NFSe,1747,2026-03-05,SERVIÇO,Macaé,0,147156.74,4414.70,1471.57,,2207.35,956.52,,9050.14,138106.60,6769.21,2766.55,,4856.17,1471.57,7357.84,23221.33,2026-04-19,Enviar NF,2026-02-24,DOCAGEM - previa ok,,2026-02-05,2026-02-21,DT,2026-03-05,2026-04-20
3598,AS,Constellation,Amaralina Star,QT-5176 Rev.1,BM 4,PO SPC000027680,5515,2026-02-13,FAT. LOC.,1075,2026-03-05,LOCAÇÃO,Macaé,0,13914.36,,,,,,,,13914.36,1057.49,400.73,,667.89,229.59,,2355.70,2026-04-19,Enviar NF,2026-02-24,DOCAGEM - previa ok,,2026-02-05,2026-02-21,DT,2026-03-05,2026-04-20
3602,AS,Constellation,Amaralina,QT-5192 Rev.0,BM 5,PO SPC000028552,5511,2026-02-12,NFSe,1746,2026-03-04,SERVIÇO,Macaé,0,107762.72,3232.88,1077.63,,1616.44,700.46,,6627.41,101135.31,4957.09,2025.94,,3556.17,1077.63,5388.14,17004.96,2026-04-18,Enviar NF,2026-03-03,DOCAGEM - previa ok,,2026-02-05,2026-02-21,DT,2026-03-04,2026-04-20
3602,AS,Constellation,Amaralina,QT-5192 Rev.0,BM 5,PO SPC000028552,5511,2026-02-12,FAT. LOC.,1074,2026-03-04,LOCAÇÃO,Macaé,0,6800.00,,,,,,,,6800.00,516.80,195.84,,326.40,112.20,,1151.24,2026-04-18,Aguardando Pagamento,2026-03-03,DOCAGEM - previa ok,,2026-02-05,2026-02-21,DT,2026-03-04,2026-04-20
3359,AS,Seadrill,West Jupiter,QT-4730 Rev.1,#6534,PO 702047631-1,5244,2025-11-21,FAT. LOC.,2556,2026-02-25,LOCAÇÃO,Rio,0,61662.30,,,,,,,,61662.30,4686.33,1775.87,,2959.79,1017.43,,10439.43,2026-03-27,Aguardando Pagamento,2025-12-01,previa ok,,2025-11-01,2025-11-30,RS,2026-02-25,2026-03-27
3543,,Helix,SH1,QT-4988 Rev.0,,PO 714697,5208,,NFSe,,,SERVIÇO,,0,99386.54,2981.60,993.87,,1490.80,646.01,,6112.27,93274.27,4571.78,1868.47,,3279.76,993.87,4969.33,15683.20,,cancelado,,,,2026-03-01,2026-03-15,,,
3543,,Helix,SH1,QT-4988 Rev.0,,PO 714697,5208,,FAT. LOC.,,,LOCAÇÃO,,0,77490.00,,,,,,,,77490.00,5889.24,2231.71,,3719.52,1278.59,,13119.06,,cancelado,,,,2026-03-01,2026-03-15,,,
3819,MS,Modec,MV29,QT-5293 Rev.0,,PO 5100015860_0,,,NFSe,,,SERVIÇO,,0,,,,,,,,,,,,,,,,,,A Começar,,,,2026-03-22,2026-04-04,PN,2026-05-01,2026-06-15
3509,,SEA1,SH1,QT-5037 Rev 3,,PO FBG765 / 25-8258_0,,,NFSe,,,SERVIÇO,,0,86788.80,2603.66,,,,,,,86788.80,,,,,,,,,A Começar,,,,2026-03-09,2026-03-22,,2026-03-23,2026-03-23
3509,,SEA1,SH1,QT-5037 Rev 3,,PO FBG765 / 25-8258_0,,,FAT. LOC.,,,LOCAÇÃO,,0,40605.60,,,,,,,,40605.60,,,,,,,,,A Começar,,,,2026-03-09,2026-03-22,,2026-03-23,2026-03-23
3561,MS,Modec,MV33,QT-5121 Rev 0,REQ197029,PO5100014961_1/#SE1000262574,5523,2026-02-24,NFSe,,,SERVIÇO,,0,126592.38,3797.77,1265.92,,1898.89,822.85,,7785.43,118806.95,5823.25,2379.94,,4177.55,1265.92,6329.62,19976.28,,Aguardando Resposta do Cliente,2026-02-24,,,2026-02-09,2026-02-23,PN,2026-03-11,2026-04-27
